paper_id,collection,journal,source_md_path,doi,title,title_norm,authors,first_author_norm,year
paper_c6f8bb7f3e4d,group4,group4,group4/820_812281845029797889_10.1007%2Fs10107-004-0566-z.fixed.md,10.1007/s10107-004-0566-z,The $C^3$ Theorem and a $D^2$ Algorithm for Large Scale Stochastic Mixed-Integer Programming: Set Convexification,the c 3 theorem and a d 2 algorithm for large scale stochastic mixed integer programming set convexification,Key words. Stochastic Mixed-Integer Programming Disjunctive Programming Cutting Plane Algorithms,algorithms,1998
paper_5f1bfb159fe7,group4,group4,group4/820_812281846749462529_10.1007%2Fbf01584332.fixed.md,10.1007/bf01584332,LINEAR MULTIPLE OBJECTIVE PROGRAMS WITH ZERO-ONE VARIABLES,linear multiple objective programs with zero one variables,Gabriel R. BITRAN,bitran,1977
paper_ca8665ac4590,group4,group4,group4/820_812281846984343552_10.1007%2Fbf01593787.fixed.md,10.1007/bf01593787,BILINEAR PROGRAMMING: AN EXACT ALGORITHM*,bilinear programming an exact algorithm,Giorgio GALLO,gallo,1976
paper_c57aa0bcb20d,group4,group4,group4/820_812281847202447361_10.1007%2Fbf01590960.fixed.md,10.1007/bf01590960,Applying Lehman's theorems to packing problems,applying lehman s theorems to packing problems,F.B. Shepherd,shepherd,1995
paper_63bbc409759a,group4,group4,group4/820_812281849186353153_10.1007%2Fbf01585569.fixed.md,10.1007/bf01585569,The complexity of approximating a nonlinear program,the complexity of approximating a nonlinear program,Mihir Bellare a; Phillip Rogaway b,a,1994
paper_eb7e325331d8,group4,group4,group4/820_812281859021996032_10.1007%2Fbf01582249.fixed.md,10.1007/bf01582249,ON MULTILEVEL ITERATIVE METHODS FOR OPTIMIZATION PROBLEMS,on multilevel iterative methods for optimization problems,E. GELMAN; J. MANDEL,gelman,
paper_78d2c5975e1a,group4,group4,group4/820_812281860259315712_10.1007%2Fbf01582050.fixed.md,10.1007/bf01582050,A CONVEX-LIKE DUALITY SCHEME FOR QUASI-CONVEX PROGRAMS,a convex like duality scheme for quasi convex programs,School of Industrial; Systems Engineering; Georgia Institute of Technology,industrial,1985
paper_ac086b83c8b7,group4,group4,group4/820_812281860485808129_10.1007%2Fbf01588250.fixed.md,10.1007/bf01588250,EXACT PENALTY FUNCTIONS IN NONLINEAR PROGRAMMING*,exact penalty functions in nonlinear programming,S.-P. HAN,han,1979
paper_94fe1967e8c9,group4,group4,group4/820_812281861475663873_10.1007%2Fs10107-005-0589-0.fixed.md,10.1007/s10107-005-0589-0,Global optimization of rational functions: a semidefinite programming approach,global optimization of rational functions a semidefinite programming approach,In this paper we study semidefinite programming relaxations of the problem of minimizing a rational objective function over some feasible set. Formally; we consider,formally,2005
paper_ed6f0a8fe4a3,group4,group4,group4/820_812281861962203136_10.1007%2Fbf01586000.fixed.md,10.1007/bf01586000,Presolving in linear programming,presolving in linear programming,Erling D. Andersen; Knud D. Andersen,andersen,1994
paper_891e8eba9a9d,group4,group4,group4/820_812281865825157122_10.1007%2Fbf01584227.fixed.md,10.1007/bf01584227,MINIMUM COST SPANNING TREE GAMES*,minimum cost spanning tree games,Daniel GRANOT,granot,1980
paper_46713a607c6d,group4,group4,group4/820_812281869142851586_10.1007%2Fbf01580870.fixed.md,10.1007/bf01580870,FACETS OF THE CLIQUE PARTITIONING POLYTOPE,facets of the clique partitioning polytope,M. GR TSCHEL,tschel,1989
paper_abf282151a5b,group4,group4,group4/820_812281869709082625_10.1007%2Fbf01585178.fixed.md,10.1007/bf01585178,An approximation algorithm for the generalized assignment problem,an approximation algorithm for the generalized assignment problem,David B. Shmoys; va Tardos,shmoys,1993
paper_2b91f7da0d68,group4,group4,group4/820_812281872515072000_10.1007%2Fbf01584095.fixed.md,10.1007/bf01584095,APPLICATIONS OF SYMMETRIC DERIVATIVES IN MATHEMATICAL PROGRAMMING,applications of symmetric derivatives in mathematical programming,Roland A. MINCH,minch,1971
paper_c4d62016aac6,group4,group4,group4/820_812281873219715073_10.1007%2Fbf01581035.fixed.md,10.1007/bf01581035,HEURISTICS FOR THE FIXED COST MEDIAN PROBLEM,heuristics for the fixed cost median problem,Dorit S. HOCHBAUM,hochbaum,1980
paper_a08684ac436a,group4,group4,group4/820_812281875115540480_10.1007%2Fbf01581653.fixed.md,10.1007/bf01581653,COMpletely-2 MATRICES*,completely 2 matrices,Richard W. COTTLE,cottle,1980
paper_742897aa40eb,group4,group4,group4/820_812281875354615810_10.1007%2Fbf01580606.fixed.md,10.1007/bf01580606,Signature classes of transportation polytopes,signature classes of transportation polytopes,M.L. Balinski,balinski,1985
paper_6afcc7665761,group4,group4,group4/820_812281875618856961_10.1007%2Fbf01589118.fixed.md,10.1007/bf01589118,A TOLERANT ALGORITHM FOR LINEARLY CONSTRAINED OPTIMIZATION CALCULATIONS,a tolerant algorithm for linearly constrained optimization calculations,M.J.D. POWELL,powell,1981
paper_311fc40f8329,group4,group4,group4/820_812281879716691968_10.1007%2Fbf01589353.fixed.md,10.1007/bf01589353,"EXACT ALGORITHMS FOR THE VEHICLE ROUTING PROBLEM, BASED ON SPANNING TREE AND SHORTEST PATH RELAXATIONS",exact algorithms for the vehicle routing problem based on spanning tree and shortest path relaxations,Imperial College; London SW BX,college,1980
paper_fb89caa36b79,group4,group4,group4/820_812281880702353408_10.1007%2Fbf01593805.fixed.md,10.1007/bf01593805,COST OPERATOR ALGORITHMS FOR THE TRANSPORTATION PROBLEM*,cost operator algorithms for the transportation problem,Stanford University,university,1976
paper_aa9e01fd00af,group4,group4,group4/820_812281885580328961_10.1007%2Fbf01588328.fixed.md,10.1007/bf01588328,A POLYNOMIALLY BOUNDED ALGORITHM FOR A SINGLY CONSTRAINED QUADRATIC PROGRAM,a polynomially bounded algorithm for a singly constrained quadratic program,R. HELGASON; J. KENNINGTON; H. LALL,helgason,1979
paper_67ab047bcfc6,group4,group4,group4/820_812281885815209985_10.1007%2Fbf01582892.fixed.md,10.1007/bf01582892,Exact penalty functions in proximal bundle methods for constrained convex nondifferentiable minimization,exact penalty functions in proximal bundle methods for constrained convex nondifferentiable minimization,Krzysztof C. Kiwiel,kiwiel,1989
paper_f17151415d9c,group4,group4,group4/820_812281889107738625_10.1007%2Fbf01580135.fixed.md,10.1007/bf01580135,SOME CLASSES OF MATRICES IN LINEAR COMPLEMENTARITY THEORY*,some classes of matrices in linear complementarity theory,C.B. GARCIA,garcia,1973
paper_0ae58ceb210d,group4,group4,group4/820_812281890126954497_10.1007%2Fbf01586932.fixed.md,10.1007/bf01586932,Solution of large-scale symmetric travelling salesman problems,solution of large scale symmetric travelling salesman problems,Martin Gr tschel,tschel,1985
paper_755d358a455e,group4,group4,group4/820_812281891334914049_10.1007%2Fbf01589116.fixed.md,10.1007/bf01589116,ON THE LIMITED MEMORY BFGS METHOD FOR LARGE SCALE OPTIMIZATION,on the limited memory bfgs method for large scale optimization,Dong C. LIU; Jorge NOCEDAL,liu,1980
paper_0e1b6628b0da,group4,group4,group4/820_812281894363201536_10.1007%2Fbf01586924.fixed.md,10.1007/bf01586924,A primal projective interior point method for linear programming,a primal projective interior point method for linear programming,Donald Goldfarb; Dong Xiao,goldfarb,1989
paper_291cd5ceb821,group4,group4,group4/820_812281895533412352_10.1007%2Fbf01586043.fixed.md,10.1007/bf01586043,Extremal points and optimal solutions for general capacity problems,extremal points and optimal solutions for general capacity problems,H.C. Lai,lai,1990
paper_4076e918f923,group4,group4,group4/820_812281896498102273_10.1007%2Fbf01585172.fixed.md,10.1007/bf01585172,A rapidly convergent five-point algorithm for univariate minimization,a rapidly convergent five point algorithm for univariate minimization,Robert Mifflin,mifflin,1993
paper_b1208d2f07cd,group4,group4,group4/820_812281900495273986_10.1007%2Fbf01582222.fixed.md,10.1007/bf01582222,Optimality conditions in mathematical programming and composite optimization,optimality conditions in mathematical programming and composite optimization,Jean-Paul Penot,penot,1994
paper_99d843eebc6b,group4,group4,group4/820_812281906300190720_10.1007%2Fbf01582231.fixed.md,10.1007/bf01582231,LINEAR COMPLEMENTARITY PROBLEMS WITH AN INvariant NUMBER OF SOLUTIONS,linear complementarity problems with an invariant number of solutions,Richard E. STONE,stone,1983
paper_8073c631e0c6,group4,group4,group4/820_812281909584330758_10.1007%2Fbf01582566.fixed.md,10.1007/bf01582566,A proximal-based decomposition method for convex minimization problems,a proximal based decomposition method for convex minimization problems,Gong Chen; Marc Teboulle,chen,1993
paper_f72c8b2190ad,group4,group4,group4/820_812281911354327041_10.1007%2Fbf01585097.fixed.md,10.1007/bf01585097,SOLVING THE SUBPROBLEM IN THE LAGRANGIAN DUAL OF SEPARABLE DISCRETE PROGRAMS WITH LINEAR CONSTRAINTS,solving the subproblem in the lagrangian dual of separable discrete programs with linear constraints,M.E. DYER; J. WALKER,dyer,1981
paper_5c881a23a892,group4,group4,group4/820_812281914185482241_10.1007%2Fbf01584092.fixed.md,10.1007/bf01584092,"AN ""OUT-OF-KILTER"" ALGORITHM FOR SOLVING MINIMUM COST POTENTIAL PROBLEMS",an out of kilter algorithm for solving minimum cost potential problems,Jean-Marie PLA,pla,1971
paper_3378523c6f2b,group4,group4,group4/820_812281918081990657_10.1007%2Fbf01589094.fixed.md,10.1007/bf01589094,FACETS OF THE BALANCED (ACYCLIC) INDUCED SUBGRAPH POLYTOPE,facets of the balanced acyclic induced subgraph polytope,Francisco BARAHONA; Ali Ridha MAHJOUB,barahona,1988
paper_0fa16783520b,group4,group4,group4/820_812281918564335617_10.1007%2Fbf01589117.fixed.md,10.1007/bf01589117,BLOCK TRUNCATED-NEWTON METHODS FOR PARALLEL OPTIMIZATION,block truncated newton methods for parallel optimization,Stephen G. NASH; Ariela SOFER,nash,
paper_8375e978dc17,group4,group4,group4/820_812281919285755905_10.1007%2Fbf01581079.fixed.md,10.1007/bf01581079,A scaling technique for finding the weighted analytic center of a polytope,a scaling technique for finding the weighted analytic center of a polytope,David S. Atkinson,atkinson,1991
paper_f7b3b4ee3d9b,group4,group4,group4/820_812281928261566464_10.1007%2Fbf01582061.fixed.md,10.1007/bf01582061,A Farkas lemma for difference sublinear systems and quasidifferentiable programming,a farkas lemma for difference sublinear systems and quasidifferentiable programming,B.M. Glover,glover,1993
paper_19d0b4645a2e,group4,group4,group4/820_812281934511079425_10.1007%2Fbf01580898.fixed.md,10.1007/bf01580898,Facets for the cut cone II: Clique-web inequalities,facets for the cut cone ii clique web inequalities,Michel Deza,deza,1991
paper_967c4e77ea78,group4,group4,group4/820_812281935538683904_10.1007%2Fbf01582577.fixed.md,10.1007/bf01582577,Superlinearly convergent approximate Newton methods for $\mathbf{LC}^1$ optimization problems*,superlinearly convergent approximate newton methods for mathbf lc 1 optimization problems,Liqun Qi,qi,2033
paper_95f4380e84dc,group4,group4,group4/820_812281935983280129_10.1007%2Fbf01584675.fixed.md,10.1007/bf01584675,2. The results,2 the results,Proof. By definition; the graph of P is a connected graph of degree; is therefore a simple cycle.,definition,1973
paper_3916453078d8,group4,group4,group4/820_812281939510689793_10.1007%2Fbf01586939.fixed.md,10.1007/bf01586939,The equivalence of strict convexity and injectivity of the gradient in bounded level sets,the equivalence of strict convexity and injectivity of the gradient in bounded level sets,Andreas Griewank,griewank,1990
paper_8519b1b5e171,group4,group4,group4/820_812281944510300161_10.1007%2Fbf01582076.fixed.md,10.1007/bf01582076,Optimal mapping in direct mapped cache environments,optimal mapping in direct mapped cache environments,IBM Israel Science; Haifa University,science,1993
paper_3c4e9029def1,group4,group4,group4/820_812281946515177474_10.1007%2Fbf01589332.fixed.md,10.1007/bf01589332,COMBINED LP AND QUASI-NEWTON METHODS FOR MINIMAX OPTIMIZATION,combined lp and quasi newton methods for minimax optimization,Jorgen HALD; Kaj MADSEN,hald,1980
paper_0b932455278a,group4,group4,group4/820_812281949392470017_10.1007%2Fbf01580721.fixed.md,10.1007/bf01580721,ON THE CONVEXITY OF THE MULTIPLICATIVE VERSION OF KARMARKAR'S POTENTIAL FUNCTION,on the convexity of the multiplicative version of karmarkar s potential function,Hiroshi IMAI,imai,1987
paper_89b7a47d6179,group4,group4,group4/820_812281952211042305_10.1007%2Fbf01582129.fixed.md,10.1007/bf01582129,Strongly polynomial dual simplex methods for the maximum flow problem,strongly polynomial dual simplex methods for the maximum flow problem,Ronald D. Armstrong a; Wei Chen b; Donald Goldfarb c; Zhiying Jin d,a,1998
paper_ea84fee6061b,group4,group4,group4/820_812281955792977920_10.1007%2Fbf01594937.fixed.md,10.1007/bf01594937,An $\mathrm{O}(n^3 L)$ potential reduction algorithm for linear programming,an mathrm o n 3 l potential reduction algorithm for linear programming,Yinyu Ye,ye,1988
paper_92e7969e699a,group4,group4,group4/820_812281962466115585_10.1007%2Fbf01585864.fixed.md,10.1007/bf01585864,An efficient approximation algorithm for the survivable network design problem,an efficient approximation algorithm for the survivable network design problem,Harold N. Gabow a; Michel X. Goemans b; David P. Williamson c,a,1995
paper_88f2ddd769ed,group4,group4,group4/820_812281963107844097_10.1007%2Fbf01582128.fixed.md,10.1007/bf01582128,The topological structure of maximal lattice free convex bodies: The general case,the topological structure of maximal lattice free convex bodies the general case,I. B r ny a; H.E. Scarf b; D. Shallcross c,a,1998
paper_85699535eddc,group4,group4,group4/820_812281964810731520_10.1007%2Fbf01585752.fixed.md,10.1007/bf01585752,A RECURSIVE PROCEDURE TO GENERATE ALL CUTS FOR 0-1 MIXEDINTEGER PROGRAMS,a recursive procedure to generate all cuts for 0 1 mixedinteger programs,George L. NEMHAUSER,nemhauser,1988
paper_5fb87e34bdb0,group4,group4,group4/820_812281970280103936_10.1007%2Fbf01588776.fixed.md,10.1007/bf01588776,Polynomial affine algorithms for linear programming,polynomial affine algorithms for linear programming,Clovis C. Gonzaga,gonzaga,1989
paper_548d10562a31,group4,group4,group4/820_812281976135352322_10.1007%2Fbf01580610.fixed.md,10.1007/bf01580610,Convergence behavior of interior-point algorithms,convergence behavior of interior point algorithms,Osman G ler; Yinyu Ye,ler,1992
paper_49650b1a2fe9,group4,group4,group4/820_812281987740991488_10.1007%2Fbf01580238.fixed.md,10.1007/bf01580238,SCHEDULING ACTIVITIES AMONG CONFLICTING FACILITIES TO MINIMIZE CONFLICT COST,scheduling activities among conflicting facilities to minimize conflict cost,F.E. DAVIS,davis,1973
paper_62e6818edaa8,group4,group4,group4/820_812281996200902656_10.1007%2Fbf01584656.fixed.md,10.1007/bf01584656,CONVEX ANALYSIS TREATED BY LINEAR PROGRAMMING *,convex analysis treated by linear programming,R.J. DUFFIN,duffin,1972
paper_6106e24b9d71,group4,group4,group4/820_812282000990797825_10.1007%2Fbf01588961.fixed.md,10.1007/bf01588961,"POWER, PRICES, AND INCOMES IN VOTING SYSTEMS*",power prices and incomes in voting systems,H.P. YOUNG,young,1977
paper_be054031ed8f,group4,group4,group4/820_812282003624820738_10.1007%2Fbf01582250.fixed.md,10.1007/bf01582250,LARGE SCALE NONLINEAR DETERMINISTIC AND STOCHASTIC OPTIMIZATION: FORMULATIONS INVOLVING SIMULATION OF SUBSURFACE CONTAMINATION,large scale nonlinear deterministic and stochastic optimization formulations involving simulation of subsurface contamination,Steven M. GORELICK,gorelick,1986
paper_b7a01278f1ba,group4,group4,group4/820_812282006363701249_10.1007%2Fbf01590956.fixed.md,10.1007/bf01590956,"Balanced 0, ±1-matrices, bicoloring and total dual integrality<sup>1</sup>",balanced 0 1 matrices bicoloring and total dual integrality sup 1 sup,Michele Conforti; G rard Cornu jols,conforti,1970
paper_4253a5bf6d64,group4,group4,group4/820_812282009282936832_10.1007%2Fbf01593806.fixed.md,10.1007/bf01593806,THE COMPLEMENTARY UNBOUNDEDNESS OF DUAL FEASIBLE SOLUTION SETS IN CONVEX PROGRAMMING*,the complementary unboundedness of dual feasible solution sets in convex programming,Elmor L. PETERSON,peterson,1976
paper_8243be626677,group4,group4,group4/820_812282010813857794_10.1007%2Fbf01580645.fixed.md,10.1007/bf01580645,IMPROVED ASYMPTOTIC ANALYSIS OF THE AVERAGE NUMBER OF STEPS PERFORMED BY THE SELF-DUAL SIMPLEX ALGORITHM,improved asymptotic analysis of the average number of steps performed by the self dual simplex algorithm,Nimrod MEGIDDO,megiddo,1985
paper_f57d7c02f619,group4,group4,group4/820_812282014458707969_10.1007%2Fbf01581038.fixed.md,10.1007/bf01581038,ON MINIMAX OPTIMIZATION PROBLEMS,on minimax optimization problems,Zvi DREZNER,drezner,1981
paper_c40303a8895b,group4,group4,group4/820_812282015058493440_10.1007%2Fbf01585505.fixed.md,10.1007/bf01585505,IMPROVEMENTS OF THE HELD-KARP ALGORITHM FOR THE SYMMETRIC TRAVELING-SALESMAN PROBLEM,improvements of the held karp algorithm for the symmetric traveling salesman problem,Keld HELBIG HANSEN; Jakob KRARUP,hansen,1974
paper_c545de9a1045,group4,group4,group4/820_812282020615946241_10.1007%2Fbf01580649.fixed.md,10.1007/bf01580649,ON THE AVERAGE SPEED OF LEMKE'S ALGORITHM FOR QUADRATIC PROGRAMMING,on the average speed of lemke s algorithm for quadratic programming,Yieh-Hei WAN,wan,1984
