paper_id,collection,journal,source_md_path,doi,title,title_norm,authors,first_author_norm,year,bibtex
paper_96b19e3b5104,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_813020755712278530_10.1007%2Fs10107-022-01775-x.fixed.md,10.1007/s10107-022-01775-x,Nonlinear acceleration of momentum and primal-dual algorithms,nonlinear acceleration of momentum and primal dual algorithms,Raghu Bollapragada; Damien Scieur; Alexandre d'Apremont,bollapragada,2022.0,"@article{Bollapragada_2022, title={Nonlinear acceleration of momentum and primal-dual algorithms}, volume={198}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-022-01775-x}, DOI={10.1007/s10107-022-01775-x}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Bollapragada, Raghu and Scieur, Damien and d’Aspremont, Alexandre}, year={2022}, month=feb, pages={325–362} }"
paper_e68bd573d8ab,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_813021853294526464_10.1007%2Fs10107-018-1309-x.fixed.md,10.1007/s10107-018-1309-x,A decomposition method for MINLPs with Lipschitz continuous nonlinearities,a decomposition method for minlps with lipschitz continuous nonlinearities,Martin Schmidt; Mathias Sirvent; Winnifried Wollner,schmidt,2018.0,"@article{Schmidt_2018, title={A decomposition method for MINLPs with Lipschitz continuous nonlinearities}, volume={178}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-018-1309-x}, DOI={10.1007/s10107-018-1309-x}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Schmidt, Martin and Sirvent, Mathias and Wollner, Winnifried}, year={2018}, month=june, pages={449–483} }"
paper_5a633bfae373,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_813021920357253121_10.1007%2Fs10107-018-1310-4.fixed.md,10.1007/s10107-018-1310-4,Submodular optimization views on the random assignment problem,submodular optimization views on the random assignment problem,Satoru Fujishige; Yoshio Sano; Ping Zhan,fujishige,2018.0,"@article{Fujishige_2018, title={Submodular optimization views on the random assignment problem}, volume={178}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-018-1310-4}, DOI={10.1007/s10107-018-1310-4}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Fujishige, Satoru and Sano, Yoshio and Zhan, Ping}, year={2018}, month=june, pages={485–501} }"
paper_b0fa29cebfde,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_813026611220709376_10.1007%2Fs10107-018-1305-1.fixed.md,10.1007/s10107-018-1305-1,Competitive Online Algorithms for Resource Allocation over the Positive Semidefinite Cone,competitive online algorithms for resource allocation over the positive semidefinite cone,Reza Eghbali; James Saunderson; Maryam Fazel,eghbali,2018.0,"@article{Eghbali_2018, title={Competitive online algorithms for resource allocation over the positive semidefinite cone}, volume={170}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-018-1305-1}, DOI={10.1007/s10107-018-1305-1}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Eghbali, Reza and Saunderson, James and Fazel, Maryam}, year={2018}, month=june, pages={267â€“292} }"
paper_821b6890f320,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_813028421713002496_10.1007%2Fs10107-018-1303-3.fixed.md,10.1007/s10107-018-1303-3,Monotone operator theory in convex optimization,monotone operator theory in convex optimization,Patrick L. Combettes,combettes,2018.0,"@article{Combettes_2018, title={Monotone operator theory in convex optimization}, volume={170}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-018-1303-3}, DOI={10.1007/s10107-018-1303-3}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Combettes, Patrick L.}, year={2018}, month=june, pages={177â€“206} }"
paper_dd8aa9ed6631,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_813028688470736897_10.1007%2Fs10107-018-1307-z.fixed.md,10.1007/s10107-018-1307-z,Distributionally robust shortfall risk optimization model and its approximation,distributionally robust shortfall risk optimization model and its approximation,Shaoyan Guo; Huifu Xu,guo,2018.0,"@article{Guo_2018, title={Distributionally robust shortfall risk optimization model and its approximation}, volume={174}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-018-1307-z}, DOI={10.1007/s10107-018-1307-z}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Guo, Shaoyan and Xu, Huifu}, year={2018}, month=june, pages={473–498} }"
paper_5b2168a8230b,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_813028695852711937_10.1007%2Fs10107-018-1297-x.fixed.md,10.1007/s10107-018-1297-x,On variance reduction for stochastic smooth convex optimization with multiplicative noise,on variance reduction for stochastic smooth convex optimization with multiplicative noise,Alejandro Jofr茅; Philip Thompson,jofr,2018.0,"@article{Jofr__2018, title={On variance reduction for stochastic smooth convex optimization with multiplicative noise}, volume={174}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-018-1297-x}, DOI={10.1007/s10107-018-1297-x}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Jofré, Alejandro and Thompson, Philip}, year={2018}, month=june, pages={253–292} }"
paper_ea15c0068f05,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_813028990666145792_10.1007%2Fs10107-018-1306-0.fixed.md,10.1007/s10107-018-1306-0,On cutting planes for cardinality-constrained linear programs,on cutting planes for cardinality constrained linear programs,Jinhak Kim; Mohit Tawarmalani; Jean-Philippe P. Richard,kim,2018.0,"@article{Kim_2018, title={On cutting planes for cardinality-constrained linear programs}, volume={178}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-018-1306-0}, DOI={10.1007/s10107-018-1306-0}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Kim, Jinhak and Tawarmalani, Mohit and Richard, Jean-Philippe P.}, year={2018}, month=june, pages={417–448} }"
paper_c991ae701e8e,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_813030399050514433_10.1007%2Fs10107-018-1304-2.fixed.md,10.1007/s10107-018-1304-2,Optimal estimation of sensor biases for asynchronous multi-sensor data fusion,optimal estimation of sensor biases for asynchronous multi sensor data fusion,Wenqiang Pu; Ya-Feng Liu; Junkun Yan; Hongwei Liu; Zhi-Quan Luo,pu,2018.0,"@article{Pu_2018, title={Optimal estimation of sensor biases for asynchronous multi-sensor data fusion}, volume={170}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-018-1304-2}, DOI={10.1007/s10107-018-1304-2}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Pu, Wenqiang and Liu, Ya-Feng and Yan, Junkun and Liu, Hongwei and Luo, Zhi-Quan}, year={2018}, month=may, pages={357â€“386} }"
paper_29178cf0907c,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811025484480512001_10.1287%2Fmoor.2016.0839.fixed.md,10.1287/moor.2016.0839,Dynamical Analysis of a Repeated Game with Incomplete Information,dynamical analysis of a repeated game with incomplete information,Xavier Bressaud; Anthony Quas,bressaud,2017.0,"@article{Bressaud_2017, title={Dynamical Analysis of a Repeated Game with Incomplete Information}, volume={42}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.2016.0839}, DOI={10.1287/moor.2016.0839}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Bressaud, Xavier and Quas, Anthony}, year={2017}, month=nov, pages={1085â€“1105} }"
paper_aca00ee35487,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811030033677156353_10.1287%2Fmoor.2016.0838.fixed.md,10.1287/moor.2016.0838,"The Evolutionary Game of Pressure (or Interference), Resistance and Collaboration",the evolutionary game of pressure or interference resistance and collaboration,Vassili Kolokoltsov,kolokoltsov,2017.0,"@article{Kolokoltsov_2017, title={The Evolutionary Game of Pressure (or Interference), Resistance and Collaboration}, volume={42}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.2016.0838}, DOI={10.1287/moor.2016.0838}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Kolokoltsov, Vassili}, year={2017}, month=nov, pages={915â€“944} }"
paper_2baa78e740fa,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811031966236278785_10.1287%2Fmoor.2016.0836.fixed.md,10.1287/moor.2016.0836,Notions of Maximality for Integral Lattice-Free Polyhedra: The Case of Dimension Three,notions of maximality for integral lattice free polyhedra the case of dimension three,Gennadiy Averkov; Jan Kr眉mpelmann; Stefan Weltge,averkov,2018.0,"@article{Averkov_2017, title={Notions of Maximality for Integral Lattice-Free Polyhedra: The Case of Dimension Three}, volume={42}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.2016.0836}, DOI={10.1287/moor.2016.0836}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Averkov, Gennadiy and Krümpelmann, Jan and Weltge, Stefan}, year={2017}, month=nov, pages={1035–1062} }"
paper_4b92a85b88f9,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811032083735511041_10.1287%2Fmoor.2016.0837.fixed.md,10.1287/moor.2016.0837,Optimality and complexity for constrained optimization problems with nonconvex regularization,optimality and complexity for constrained optimization problems with nonconvex regularization,Wei Bian; Xiaojun Chen,bian,2016.0,"@article{Bian_2017, title={Optimality and Complexity for Constrained Optimization Problems with Nonconvex Regularization}, volume={42}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.2016.0837}, DOI={10.1287/moor.2016.0837}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Bian, Wei and Chen, Xiaojun}, year={2017}, month=nov, pages={1063â€“1084} }"
paper_f5fbb626ae3d,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811033696361512963_10.1287%2Fmoor.2016.0844.fixed.md,10.1287/moor.2016.0844,PARTIALLY OBSERVABLE RISK-SENSITIVE MARKOV DECISION PROCESSES,partially observable risk sensitive markov decision processes,Nicole B盲uerle; Ulrich Rieder,b uerle,2016.0,"@article{B_auerle_2017, title={Partially Observable Risk-Sensitive Markov Decision Processes}, volume={42}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.2016.0844}, DOI={10.1287/moor.2016.0844}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Bäauerle, Nicole and Rieder, Ulrich}, year={2017}, month=nov, pages={1180–1196} }"
paper_3eefd4e18a4e,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811041395614679041_10.1287%2Fmoor.2016.0835.fixed.md,10.1287/moor.2016.0835,The Performance of Deferred-Acceptance Auctions,the performance of deferred acceptance auctions,Paul D眉tting; Vasilis Gkatzelis; Tim Roughgarden,d tting,2017.0,"@article{D_tting_2017, title={The Performance of Deferred-Acceptance Auctions}, volume={42}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.2016.0835}, DOI={10.1287/moor.2016.0835}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Dütting, Paul and Gkatzelis, Vasilis and Roughgarden, Tim}, year={2017}, month=nov, pages={897–914} }"
paper_43ef95b45505,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811043498080862209_10.1287%2Fmoor.2016.0833.fixed.md,10.1287/moor.2016.0833,Optimal Ordering Policy for Inventory Systems with Quantity-Dependent Setup Costs,optimal ordering policy for inventory systems with quantity dependent setup costs,Shuangchi He; Dacheng Yao; Hanqin Zhang,he,2017.0,"@article{He_2017, title={Optimal Ordering Policy for Inventory Systems with Quantity-Dependent Setup Costs}, volume={42}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.2016.0833}, DOI={10.1287/moor.2016.0833}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={He, Shuangchi and Yao, Dacheng and Zhang, Hanqin}, year={2017}, month=nov, pages={979â€“1006} }"
paper_f0e5a713ccf8,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811044172210372609_10.1287%2Fmoor.2016.0834.fixed.md,10.1287/moor.2016.0834,Calculating Principal Eigen-Functions of Non-Negative Integral Kernels: Particle Approximations and Applications,calculating principal eigen functions of non negative integral kernels particle approximations and applications,Nick Whiteley; Nikolas Kantas,whiteley,2017.0,"@article{Whiteley_2017, title={Calculating Principal Eigen-Functions of Non-Negative Integral Kernels: Particle Approximations and Applications}, volume={42}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.2016.0834}, DOI={10.1287/moor.2016.0834}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Whiteley, Nick and Kantas, Nikolas}, year={2017}, month=nov, pages={1007â€“1034} }"
paper_5c9741ee079f,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811050221969604608_10.1287%2Fmoor.2016.0829.fixed.md,10.1287/moor.2016.0829,Bound-Constrained Polynomial Optimization Using Only Elementary Calculations,bound constrained polynomial optimization using only elementary calculations,Etienne de Klerk; Jean B. Lasserre; Monique Laurent; Zhao Sun,klerk,2017.0,"@article{de_Klerk_2017, title={Bound-Constrained Polynomial Optimization Using Only Elementary Calculations}, volume={42}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.2016.0829}, DOI={10.1287/moor.2016.0829}, number={3}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={de Klerk, Etienne and Lasserre, Jean B. and Laurent, Monique and Sun, Zhao}, year={2017}, month=aug, pages={834â€“853} }"
